"ISIN_CDE","SELL_PRICE","PRICE_DATE"
"LU0065014192",7.41000000,"2005-05-09"
"LU0065014192",7.40000000,"2005-05-10"
"LU0065014192",7.37000000,"2005-05-11"
"LU0065014192",7.36000000,"2005-05-12"
"LU0065014192",7.33000000,"2005-05-13"
"LU0065014192",7.28000000,"2005-05-16"
"LU0065014192",7.24000000,"2005-05-17"
"LU0065014192",7.27000000,"2005-05-18"
"LU0065014192",7.31000000,"2005-05-19"
"LU0065014192",7.33000000,"2005-05-20"
"LU0065014192",7.36000000,"2005-05-23"
"LU0065014192",7.38000000,"2005-05-24"
"LU0065014192",7.42000000,"2005-05-25"
"LU0065014192",7.45000000,"2005-05-26"
"LU0065014192",7.46000000,"2005-05-27"
"LU0065014192",7.47000000,"2005-05-30"
"LU0065014192",7.49000000,"2005-05-31"
"LU0065014192",7.52000000,"2005-06-01"
"LU0065014192",7.56000000,"2005-06-02"
"LU0065014192",7.58000000,"2005-06-03"
"LU0065014192",7.56000000,"2005-06-06"
"LU0065014192",7.56000000,"2005-06-07"
"LU0065014192",7.52000000,"2005-06-08"
"LU0065014192",7.50000000,"2005-06-09"
"LU0065014192",7.51000000,"2005-06-10"
"LU0065014192",7.51000000,"2005-06-13"
"LU0065014192",7.52000000,"2005-06-14"
"LU0065014192",7.53000000,"2005-06-15"
"LU0065014192",7.53000000,"2005-06-16"
"LU0065014192",7.53000000,"2005-06-17"
"LU0065014192",7.52000000,"2005-06-20"
"LU0065014192",7.53000000,"2005-06-21"
"LU0065014192",7.56000000,"2005-06-22"
"LU0065014192",7.55000000,"2005-06-23"
"LU0065014192",7.55000000,"2005-06-24"
"LU0065014192",7.55000000,"2005-06-27"
"LU0065014192",7.56000000,"2005-06-28"
"LU0065014192",7.57000000,"2005-06-29"
"LU0065014192",7.58000000,"2005-06-30"
"LU0065014192",7.59000000,"2005-07-01"
"LU0065014192",7.59000000,"2005-07-04"
"LU0065014192",7.59000000,"2005-07-05"
"LU0065014192",7.59000000,"2005-07-06"
"LU0065014192",7.59000000,"2005-07-07"
"LU0065014192",7.58000000,"2005-07-08"
"LU0065014192",7.60000000,"2005-07-11"
"LU0065014192",7.61000000,"2005-07-12"
"LU0065014192",7.62000000,"2005-07-13"
"LU0065014192",7.63000000,"2005-07-14"
"LU0065014192",7.63000000,"2005-07-15"
"LU0065014192",7.63000000,"2005-07-18"
"LU0065014192",7.63000000,"2005-07-19"
"LU0065014192",7.63000000,"2005-07-20"
"LU0065014192",7.63000000,"2005-07-21"
"LU0065014192",7.63000000,"2005-07-22"
"LU0065014192",7.64000000,"2005-07-25"
"LU0065014192",7.64000000,"2005-07-26"
"LU0065014192",7.65000000,"2005-07-27"
"LU0065014192",7.66000000,"2005-07-28"
"LU0065014192",7.66000000,"2005-07-29"
"LU0065014192",7.66000000,"2005-08-01"
"LU0065014192",7.66000000,"2005-08-02"
"LU0065014192",7.66000000,"2005-08-03"
"LU0065014192",7.66000000,"2005-08-04"
"LU0065014192",7.65000000,"2005-08-05"
"LU0065014192",7.59000000,"2005-08-08"
"LU0065014192",7.59000000,"2005-08-09"
"LU0065014192",7.60000000,"2005-08-10"
"LU0065014192",7.60000000,"2005-08-11"
"LU0065014192",7.61000000,"2005-08-12"
"LU0065014192",7.62000000,"2005-08-15"
"LU0065014192",7.62000000,"2005-08-16"
"LU0065014192",7.62000000,"2005-08-17"
"LU0065014192",7.63000000,"2005-08-18"
"LU0065014192",7.63000000,"2005-08-19"
"LU0065014192",7.63000000,"2005-08-22"
"LU0065014192",7.64000000,"2005-08-23"
"LU0065014192",7.64000000,"2005-08-24"
"LU0065014192",7.65000000,"2005-08-25"
"LU0065014192",7.65000000,"2005-08-26"
"LU0065014192",7.64000000,"2005-08-29"
"LU0065014192",7.64000000,"2005-08-30"
"LU0065014192",7.64000000,"2005-08-31"
"LU0065014192",7.64000000,"2005-09-01"
"LU0065014192",7.64000000,"2005-09-02"
"LU0065014192",7.64000000,"2005-09-05"
"LU0065014192",7.64000000,"2005-09-06"
"LU0065014192",7.64000000,"2005-09-07"
"LU0065014192",7.60000000,"2005-09-08"
"LU0065014192",7.60000000,"2005-09-09"
"LU0065014192",7.60000000,"2005-09-12"
"LU0065014192",7.60000000,"2005-09-13"
"LU0065014192",7.59000000,"2005-09-14"
"LU0065014192",7.59000000,"2005-09-15"
"LU0065014192",7.57000000,"2005-09-16"
"LU0065014192",7.56000000,"2005-09-19"
"LU0065014192",7.54000000,"2005-09-20"
"LU0065014192",7.53000000,"2005-09-21"
"LU0065014192",7.51000000,"2005-09-22"
"LU0065014192",7.53000000,"2005-09-23"
"LU0065014192",7.54000000,"2005-09-26"
"LU0065014192",7.54000000,"2005-09-27"
"LU0065014192",7.53000000,"2005-09-28"
"LU0065014192",7.53000000,"2005-09-29"
"LU0065014192",7.53000000,"2005-09-30"
"LU0065014192",7.53000000,"2005-10-03"
"LU0065014192",7.53000000,"2005-10-04"
"LU0065014192",7.52000000,"2005-10-05"
"LU0065014192",7.51000000,"2005-10-06"
"LU0065014192",7.49000000,"2005-10-07"
"LU0065014192",7.46000000,"2005-10-10"
"LU0065014192",7.44000000,"2005-10-11"
"LU0065014192",7.41000000,"2005-10-12"
"LU0065014192",7.39000000,"2005-10-13"
"LU0065014192",7.41000000,"2005-10-14"
"LU0065014192",7.42000000,"2005-10-17"
"LU0065014192",7.44000000,"2005-10-18"
"LU0065014192",7.44000000,"2005-10-19"
"LU0065014192",7.44000000,"2005-10-20"
"LU0065014192",7.45000000,"2005-10-21"
"LU0065014192",7.46000000,"2005-10-24"
"LU0065014192",7.46000000,"2005-10-25"
"LU0065014192",7.44000000,"2005-10-26"
"LU0065014192",7.43000000,"2005-10-27"
"LU0065014192",7.42000000,"2005-10-28"
"LU0065014192",7.43000000,"2005-10-31"
"LU0065014192",7.43000000,"2005-11-01"
"LU0065014192",7.43000000,"2005-11-02"
"LU0065014192",7.44000000,"2005-11-03"
"LU0065014192",7.44000000,"2005-11-04"
"LU0065014192",7.44000000,"2005-11-07"
"LU0065014192",7.41000000,"2005-11-08"
"LU0065014192",7.40000000,"2005-11-09"
"LU0065014192",7.41000000,"2005-11-10"
"LU0065014192",7.41000000,"2005-11-11"
"LU0065014192",7.39000000,"2005-11-14"
"LU0065014192",7.39000000,"2005-11-15"
"LU0065014192",7.38000000,"2005-11-16"
"LU0065014192",7.38000000,"2005-11-17"
"LU0065014192",7.39000000,"2005-11-18"
"LU0065014192",7.40000000,"2005-11-21"
"LU0065014192",7.41000000,"2005-11-22"
"LU0065014192",7.42000000,"2005-11-23"
"LU0065014192",7.42000000,"2005-11-24"
"LU0065014192",7.42000000,"2005-11-25"
"LU0065014192",7.44000000,"2005-11-28"
"LU0065014192",7.46000000,"2005-11-29"
"LU0065014192",7.46000000,"2005-11-30"
"LU0065014192",7.47000000,"2005-12-01"
"LU0065014192",7.47000000,"2005-12-02"
"LU0065014192",7.47000000,"2005-12-05"
"LU0065014192",7.47000000,"2005-12-06"
"LU0065014192",7.47000000,"2005-12-07"
"LU0065014192",7.44000000,"2005-12-08"
"LU0065014192",7.44000000,"2005-12-09"
"LU0065014192",7.45000000,"2005-12-12"
"LU0065014192",7.45000000,"2005-12-13"
"LU0065014192",7.46000000,"2005-12-14"
"LU0065014192",7.46000000,"2005-12-15"
"LU0065014192",7.46000000,"2005-12-16"
"LU0065014192",7.47000000,"2005-12-19"
"LU0065014192",7.47000000,"2005-12-20"
"LU0065014192",7.48000000,"2005-12-21"
"LU0065014192",7.47000000,"2005-12-22"
"LU0065014192",7.48000000,"2005-12-23"
"LU0065014192",7.49000000,"2005-12-27"
"LU0065014192",7.49000000,"2005-12-28"
"LU0065014192",7.50000000,"2005-12-29"
"LU0065014192",7.50000000,"2005-12-30"
"LU0065014192",7.50000000,"2006-01-02"
"LU0065014192",7.51000000,"2006-01-03"
"LU0065014192",7.53000000,"2006-01-04"
"LU0065014192",7.54000000,"2006-01-05"
"LU0065014192",7.55000000,"2006-01-06"
"LU0065014192",7.53000000,"2006-01-09"
"LU0065014192",7.52000000,"2006-01-10"
"LU0065014192",7.52000000,"2006-01-11"
"LU0065014192",7.51000000,"2006-01-12"
"LU0065014192",7.51000000,"2006-01-13"
"LU0065014192",7.51000000,"2006-01-16"
"LU0065014192",7.51000000,"2006-01-17"
"LU0065014192",7.51000000,"2006-01-18"
"LU0065014192",7.52000000,"2006-01-19"
"LU0065014192",7.52000000,"2006-01-20"
"LU0065014192",7.52000000,"2006-01-23"
"LU0065014192",7.53000000,"2006-01-24"
"LU0065014192",7.53000000,"2006-01-25"
"LU0065014192",7.53000000,"2006-01-26"
"LU0065014192",7.53000000,"2006-01-27"
"LU0065014192",7.54000000,"2006-01-30"
"LU0065014192",7.54000000,"2006-01-31"
"LU0065014192",7.55000000,"2006-02-01"
"LU0065014192",7.55000000,"2006-02-02"
"LU0065014192",7.55000000,"2006-02-03"
"LU0065014192",7.55000000,"2006-02-06"
"LU0065014192",7.54000000,"2006-02-07"
"LU0065014192",7.50000000,"2006-02-08"
"LU0065014192",7.50000000,"2006-02-09"
"LU0065014192",7.51000000,"2006-02-10"
"LU0065014192",7.51000000,"2006-02-13"
"LU0065014192",7.51000000,"2006-02-14"
"LU0065014192",7.52000000,"2006-02-15"
"LU0065014192",7.53000000,"2006-02-16"
"LU0065014192",7.54000000,"2006-02-17"
"LU0065014192",7.54000000,"2006-02-20"
"LU0065014192",7.55000000,"2006-02-21"
"LU0065014192",7.56000000,"2006-02-22"
"LU0065014192",7.57000000,"2006-02-23"
"LU0065014192",7.57000000,"2006-02-24"
"LU0065014192",7.57000000,"2006-02-27"
"LU0065014192",7.57000000,"2006-02-28"
"LU0065014192",7.57000000,"2006-03-01"
"LU0065014192",7.57000000,"2006-03-02"
"LU0065014192",7.56000000,"2006-03-03"
"LU0065014192",7.55000000,"2006-03-06"
"LU0065014192",7.54000000,"2006-03-07"
"LU0065014192",7.49000000,"2006-03-08"
"LU0065014192",7.49000000,"2006-03-09"
"LU0065014192",7.49000000,"2006-03-10"
"LU0065014192",7.49000000,"2006-03-13"
"LU0065014192",7.50000000,"2006-03-14"
"LU0065014192",7.51000000,"2006-03-15"
"LU0065014192",7.52000000,"2006-03-16"
"LU0065014192",7.53000000,"2006-03-17"
"LU0065014192",7.54000000,"2006-03-20"
"LU0065014192",7.54000000,"2006-03-21"
"LU0065014192",7.54000000,"2006-03-22"
"LU0065014192",7.54000000,"2006-03-23"
"LU0065014192",7.55000000,"2006-03-24"
"LU0065014192",7.55000000,"2006-03-27"
"LU0065014192",7.54000000,"2006-03-28"
"LU0065014192",7.54000000,"2006-03-29"
"LU0065014192",7.53000000,"2006-03-30"
"LU0065014192",7.53000000,"2006-03-31"
"LU0065014192",7.52000000,"2006-04-03"
"LU0065014192",7.52000000,"2006-04-04"
"LU0065014192",7.53000000,"2006-04-05"
"LU0065014192",7.53000000,"2006-04-06"
"LU0065014192",7.52000000,"2006-04-07"
"LU0065014192",7.47000000,"2006-04-10"
"LU0065014192",7.48000000,"2006-04-11"
"LU0065014192",7.47000000,"2006-04-12"
"LU0065014192",7.46000000,"2006-04-13"
"LU0065014192",7.47000000,"2006-04-17"
"LU0065014192",7.47000000,"2006-04-18"
"LU0065014192",7.48000000,"2006-04-19"
"LU0065014192",7.48000000,"2006-04-20"
"LU0065014192",7.48000000,"2006-04-21"
"LU0065014192",7.49000000,"2006-04-24"
"LU0065014192",7.49000000,"2006-04-25"
"LU0065014192",7.48000000,"2006-04-26"
"LU0065014192",7.48000000,"2006-04-27"
"LU0065014192",7.49000000,"2006-04-28"
"LU0065014192",7.49000000,"2006-05-01"
"LU0065014192",7.49000000,"2006-05-02"
"LU0065014192",7.49000000,"2006-05-03"
"LU0065014192",7.49000000,"2006-05-04"
"LU0065014192",7.49000000,"2006-05-05"
"LU0065014192",7.46000000,"2006-05-08"
"LU0065014192",7.47000000,"2006-05-09"
"LU0065014192",7.47000000,"2006-05-10"
"LU0065014192",7.47000000,"2006-05-11"
"LU0065014192",7.46000000,"2006-05-12"
"LU0065014192",7.45000000,"2006-05-15"
"LU0065014192",7.44000000,"2006-05-16"
"LU0065014192",7.42000000,"2006-05-17"
"LU0065014192",7.42000000,"2006-05-18"
"LU0065014192",7.42000000,"2006-05-19"
"LU0065014192",7.41000000,"2006-05-22"
"LU0065014192",7.41000000,"2006-05-23"
"LU0065014192",7.39000000,"2006-05-24"
"LU0065014192",7.40000000,"2006-05-25"
"LU0065014192",7.41000000,"2006-05-26"
"LU0065014192",7.41000000,"2006-05-29"
"LU0065014192",7.41000000,"2006-05-30"
"LU0065014192",7.40000000,"2006-05-31"
"LU0065014192",7.40000000,"2006-06-01"
"LU0065014192",7.42000000,"2006-06-02"
"LU0065014192",7.41000000,"2006-06-05"
"LU0065014192",7.40000000,"2006-06-06"
"LU0065014192",7.40000000,"2006-06-07"
"LU0065014192",7.35000000,"2006-06-08"
"LU0065014192",7.35000000,"2006-06-09"
"LU0065014192",7.36000000,"2006-06-12"
"LU0065014192",7.34000000,"2006-06-13"
"LU0065014192",7.31000000,"2006-06-14"
"LU0065014192",7.30000000,"2006-06-15"
"LU0065014192",7.30000000,"2006-06-16"
"LU0065014192",7.30000000,"2006-06-19"
"LU0065014192",7.29000000,"2006-06-20"
"LU0065014192",7.26000000,"2006-06-21"
"LU0065014192",7.26000000,"2006-06-22"
"LU0065014192",7.26000000,"2006-06-23"
"LU0065014192",7.25000000,"2006-06-26"
"LU0065014192",7.26000000,"2006-06-27"
"LU0065014192",7.25000000,"2006-06-28"
"LU0065014192",7.28000000,"2006-06-29"
"LU0065014192",7.31000000,"2006-06-30"
"LU0065014192",7.31000000,"2006-07-03"
"LU0065014192",7.31000000,"2006-07-04"
"LU0065014192",7.31000000,"2006-07-05"
"LU0065014192",7.31000000,"2006-07-06"
"LU0065014192",7.32000000,"2006-07-07"
"LU0065014192",7.30000000,"2006-07-10"
"LU0065014192",7.30000000,"2006-07-11"
"LU0065014192",7.29000000,"2006-07-12"
"LU0065014192",7.28000000,"2006-07-13"
"LU0065014192",7.28000000,"2006-07-14"
"LU0065014192",7.27000000,"2006-07-17"
"LU0065014192",7.27000000,"2006-07-18"
"LU0065014192",7.28000000,"2006-07-19"
"LU0065014192",7.29000000,"2006-07-20"
"LU0065014192",7.29000000,"2006-07-21"
"LU0065014192",7.29000000,"2006-07-24"
"LU0065014192",7.28000000,"2006-07-25"
"LU0065014192",7.29000000,"2006-07-26"
"LU0065014192",7.30000000,"2006-07-27"
"LU0065014192",7.31000000,"2006-07-28"
"LU0065014192",7.32000000,"2006-07-31"
"LU0065014192",7.32000000,"2006-08-01"
"LU0065014192",7.33000000,"2006-08-02"
"LU0065014192",7.33000000,"2006-08-03"
"LU0065014192",7.35000000,"2006-08-04"
"LU0065014192",7.35000000,"2006-08-07"
"LU0065014192",7.32000000,"2006-08-08"
"LU0065014192",7.32000000,"2006-08-09"
"LU0065014192",7.32000000,"2006-08-10"
"LU0065014192",7.31000000,"2006-08-11"
"LU0065014192",7.31000000,"2006-08-14"
"LU0065014192",7.32000000,"2006-08-15"
"LU0065014192",7.33000000,"2006-08-16"
"LU0065014192",7.34000000,"2006-08-17"
"LU0065014192",7.34000000,"2006-08-18"
"LU0065014192",7.35000000,"2006-08-21"
"LU0065014192",7.35000000,"2006-08-22"
"LU0065014192",7.35000000,"2006-08-23"
"LU0065014192",7.35000000,"2006-08-24"
"LU0065014192",7.35000000,"2006-08-25"
"LU0065014192",7.36000000,"2006-08-28"
"LU0065014192",7.36000000,"2006-08-29"
"LU0065014192",7.37000000,"2006-08-30"
"LU0065014192",7.38000000,"2006-08-31"
"LU0065014192",7.38000000,"2006-09-01"
"LU0065014192",7.39000000,"2006-09-04"
"LU0065014192",7.39000000,"2006-09-05"
"LU0065014192",7.39000000,"2006-09-06"
"LU0065014192",7.39000000,"2006-09-07"
"LU0065014192",7.36000000,"2006-09-08"
"LU0065014192",7.37000000,"2006-09-11"
"LU0065014192",7.37000000,"2006-09-12"
"LU0065014192",7.39000000,"2006-09-13"
"LU0065014192",7.39000000,"2006-09-14"
"LU0065014192",7.39000000,"2006-09-15"
"LU0065014192",7.40000000,"2006-09-18"
"LU0065014192",7.40000000,"2006-09-19"
"LU0065014192",7.40000000,"2006-09-20"
"LU0065014192",7.41000000,"2006-09-21"
"LU0065014192",7.40000000,"2006-09-22"
"LU0065014192",7.42000000,"2006-09-25"
"LU0065014192",7.42000000,"2006-09-26"
"LU0065014192",7.43000000,"2006-09-27"
"LU0065014192",7.43000000,"2006-09-28"
"LU0065014192",7.44000000,"2006-09-29"
"LU0065014192",7.44000000,"2006-10-02"
"LU0065014192",7.45000000,"2006-10-03"
"LU0065014192",7.46000000,"2006-10-04"
"LU0065014192",7.47000000,"2006-10-05"
"LU0065014192",7.47000000,"2006-10-06"
"LU0065014192",7.44000000,"2006-10-09"
"LU0065014192",7.43000000,"2006-10-10"
"LU0065014192",7.43000000,"2006-10-11"
"LU0065014192",7.44000000,"2006-10-12"
"LU0065014192",7.44000000,"2006-10-13"
"LU0065014192",7.45000000,"2006-10-16"
"LU0065014192",7.45000000,"2006-10-17"
"LU0065014192",7.46000000,"2006-10-18"
"LU0065014192",7.46000000,"2006-10-19"
"LU0065014192",7.46000000,"2006-10-20"
"LU0065014192",7.46000000,"2006-10-23"
"LU0065014192",7.45000000,"2006-10-24"
"LU0065014192",7.45000000,"2006-10-25"
"LU0065014192",7.46000000,"2006-10-26"
"LU0065014192",7.47000000,"2006-10-27"
"LU0065014192",7.48000000,"2006-10-30"
"LU0065014192",7.49000000,"2006-10-31"
"LU0065014192",7.50000000,"2006-11-01"
"LU0065014192",7.51000000,"2006-11-02"
"LU0065014192",7.51000000,"2006-11-03"
"LU0065014192",7.52000000,"2006-11-06"
"LU0065014192",7.53000000,"2006-11-07"
"LU0065014192",7.50000000,"2006-11-08"
"LU0065014192",7.51000000,"2006-11-09"
"LU0065014192",7.52000000,"2006-11-10"
"LU0065014192",7.52000000,"2006-11-13"
"LU0065014192",7.53000000,"2006-11-14"
"LU0065014192",7.54000000,"2006-11-15"
"LU0065014192",7.54000000,"2006-11-16"
"LU0065014192",7.55000000,"2006-11-17"
"LU0065014192",7.54000000,"2006-11-20"
"LU0065014192",7.53000000,"2006-11-21"
"LU0065014192",7.53000000,"2006-11-22"
"LU0065014192",7.53000000,"2006-11-23"
"LU0065014192",7.53000000,"2006-11-24"
"LU0065014192",7.53000000,"2006-11-27"
"LU0065014192",7.53000000,"2006-11-28"
"LU0065014192",7.54000000,"2006-11-29"
"LU0065014192",7.56000000,"2006-11-30"
"LU0065014192",7.57000000,"2006-12-01"
"LU0065014192",7.57000000,"2006-12-04"
"LU0065014192",7.59000000,"2006-12-05"
"LU0065014192",7.60000000,"2006-12-06"
"LU0065014192",7.61000000,"2006-12-07"
"LU0065014192",7.57000000,"2006-12-08"
"LU0065014192",7.57000000,"2006-12-11"
"LU0065014192",7.57000000,"2006-12-12"
"LU0065014192",7.56000000,"2006-12-13"
"LU0065014192",7.56000000,"2006-12-14"
"LU0065014192",7.56000000,"2006-12-15"
"LU0065014192",7.57000000,"2006-12-18"
"LU0065014192",7.57000000,"2006-12-19"
"LU0065014192",7.57000000,"2006-12-20"
"LU0065014192",7.58000000,"2006-12-21"
"LU0065014192",7.58000000,"2006-12-22"
"LU0065014192",7.59000000,"2006-12-26"
"LU0065014192",7.59000000,"2006-12-27"
"LU0065014192",7.59000000,"2006-12-28"
"LU0065014192",7.59000000,"2006-12-29"
"LU0065014192",7.59000000,"2007-01-02"
"LU0065014192",7.60000000,"2007-01-03"
"LU0065014192",7.61000000,"2007-01-04"
"LU0065014192",7.60000000,"2007-01-05"
"LU0065014192",7.57000000,"2007-01-08"
"LU0065014192",7.58000000,"2007-01-09"
"LU0065014192",7.58000000,"2007-01-10"
"LU0065014192",7.58000000,"2007-01-11"
"LU0065014192",7.58000000,"2007-01-12"
"LU0065014192",7.58000000,"2007-01-15"
"LU0065014192",7.59000000,"2007-01-16"
"LU0065014192",7.60000000,"2007-01-17"
"LU0065014192",7.61000000,"2007-01-18"
"LU0065014192",7.61000000,"2007-01-19"
"LU0065014192",7.62000000,"2007-01-22"
"LU0065014192",7.62000000,"2007-01-23"
"LU0065014192",7.63000000,"2007-01-24"
"LU0065014192",7.63000000,"2007-01-25"
"LU0065014192",7.62000000,"2007-01-26"
"LU0065014192",7.64000000,"2007-01-29"
"LU0065014192",7.62000000,"2007-01-30"
"LU0065014192",7.62000000,"2007-01-31"
"LU0065014192",7.63000000,"2007-02-01"
"LU0065014192",7.64000000,"2007-02-02"
"LU0065014192",7.65000000,"2007-02-05"
"LU0065014192",7.66000000,"2007-02-06"
"LU0065014192",7.67000000,"2007-02-07"
"LU0065014192",7.64000000,"2007-02-08"
"LU0065014192",7.64000000,"2007-02-09"
"LU0065014192",7.64000000,"2007-02-12"
"LU0065014192",7.64000000,"2007-02-13"
"LU0065014192",7.66000000,"2007-02-14"
"LU0065014192",7.67000000,"2007-02-15"
"LU0065014192",7.68000000,"2007-02-16"
"LU0065014192",7.69000000,"2007-02-19"
"LU0065014192",7.69000000,"2007-02-20"
"LU0065014192",7.70000000,"2007-02-21"
"LU0065014192",7.70000000,"2007-02-22"
"LU0065014192",7.70000000,"2007-02-23"
"LU0065014192",7.71000000,"2007-02-26"
"LU0065014192",7.69000000,"2007-02-27"
"LU0065014192",7.68000000,"2007-02-28"
"LU0065014192",7.67000000,"2007-03-01"
"LU0065014192",7.66000000,"2007-03-02"
"LU0065014192",7.64000000,"2007-03-05"
"LU0065014192",7.65000000,"2007-03-06"
"LU0065014192",7.67000000,"2007-03-07"
"LU0065014192",7.65000000,"2007-03-08"
"LU0065014192",7.66000000,"2007-03-09"
"LU0065014192",7.66000000,"2007-03-12"
"LU0065014192",7.63000000,"2007-03-13"
"LU0065014192",7.62000000,"2007-03-14"
"LU0065014192",7.63000000,"2007-03-15"
"LU0065014192",7.63000000,"2007-03-16"
"LU0065014192",7.64000000,"2007-03-19"
"LU0065014192",7.64000000,"2007-03-20"
"LU0065014192",7.65000000,"2007-03-21"
"LU0065014192",7.66000000,"2007-03-22"
"LU0065014192",7.66000000,"2007-03-23"
"LU0065014192",7.66000000,"2007-03-26"
"LU0065014192",7.66000000,"2007-03-27"
"LU0065014192",7.65000000,"2007-03-28"
"LU0065014192",7.66000000,"2007-03-29"
"LU0065014192",7.66000000,"2007-03-30"
"LU0065014192",7.66000000,"2007-04-02"
"LU0065014192",7.66000000,"2007-04-03"
"LU0065014192",7.66000000,"2007-04-04"
"LU0065014192",7.66000000,"2007-04-05"
"LU0065014192",7.67000000,"2007-04-09"
"LU0065014192",7.64000000,"2007-04-10"
"LU0065014192",7.64000000,"2007-04-11"
"LU0065014192",7.64000000,"2007-04-12"
"LU0065014192",7.65000000,"2007-04-13"
"LU0065014192",7.67000000,"2007-04-16"
"LU0065014192",7.68000000,"2007-04-17"
"LU0065014192",7.69000000,"2007-04-18"
"LU0065014192",7.69000000,"2007-04-19"
"LU0065014192",7.70000000,"2007-04-20"
"LU0065014192",7.71000000,"2007-04-23"
"LU0065014192",7.72000000,"2007-04-24"
"LU0065014192",7.72000000,"2007-04-25"
"LU0065014192",7.72000000,"2007-04-26"
"LU0065014192",7.72000000,"2007-04-27"
"LU0065014192",7.73000000,"2007-04-30"
"LU0065014192",7.72000000,"2007-05-01"
"LU0065014192",7.73000000,"2007-05-02"
"LU0065014192",7.73000000,"2007-05-03"
"LU0065014192",7.73000000,"2007-05-04"
"LU0065014192",7.74000000,"2007-05-07"
"LU0065014192",7.71000000,"2007-05-08"
"LU0065014192",7.71000000,"2007-05-09"
